품목일련번호,품목명,큰제품이미지
200904404,헤모웰연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700056
200904417,지메톨연질캡슐(옥수수불검화정량추출물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt217
200904441,프로펜디연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700074
200904460,실리세프연질캡슐350밀리그램(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700090
200904477,베어타민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000092
200904507,다이락스-큐정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834126208100140
200904517,하이점프츄어블정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700134
200904516,쥬르택정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyppW
200904538,다비움정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956100025
200904547,헵타마인플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700152
200904560,폴리아린캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706763859300026
200904583,마이덴트파워캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700176
200904590,토마스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700186
200904622,셀레토코플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700192
200904652,덱스모아연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700195
200904644,콘트라스300연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67gX
200904655,리버큐연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800007
200904666,아르텍연질캡슐10mg(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800028
200904349,타미린서방정8밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800039
200904340,타미린서방정16밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800042
200904275,타진서방정10/5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800048
200904276,타진서방정20/10mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800053
200904420,박사르정4밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyOH
200904419,박사르정2밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyN-
200904346,로킨스정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900085
200904629,도파프로정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Iiz
200904345,로킨스정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900091
200904585,도파프로정1.0밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ihe
200904640,뉴큅정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNsi0
200904641,뉴큅정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNshZ
200904422,아스몬정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs7fF
200904535,아피니토정10밀리그램(에베로리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6dP
200904445,페브릭정80밀리그램(페북소스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298778984600028
200904359,칸탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700076
200905216,파키놀정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800133
200904890,카데탄플라스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100092
200905339,렉사프로정20밀리그람(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800142
200905270,이리보정5마이크로그램(라모세트론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuQ_x
200904978,브렌콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800160
200905056,쿡콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800163
200905107,모드콜플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900041
200905166,슈티린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725720033000182
200905128,큐엔타민골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725977858300018
200905377,데일리원정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800189
200905349,진페리시정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800198
200905283,쎄이네슘연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MucEwTxVkE
200905124,니퀴틴민트트로키4밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWu
200905144,복합유디리버연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S9k
200905195,헤모탑플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500024
200905003,리드큐텐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500033
200904934,코펜콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500046
200904950,간보왕연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500049
200904678,은엑손플러스연질캡슐(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100072
200904681,메토씨정(메토카르바몰),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500058
200904916,트러코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500079
200905016,이탄탄큐캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500093
200905055,디퓨텐연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68Cb
200904935,제이콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500105
200905074,케라스트캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq2l
200905320,알피엠이튼프러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200092
200905123,니퀴틴민트트로키2밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWI
200905264,린피스정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500129
200905313,셀크빈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500132
200905360,코디콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500141
200905023,로페도캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500147
200905109,매일비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100000
200905221,아세리돈정(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500156
200905288,안티진에이스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875400053
200905423,마그롤연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500164
200905017,이탄탄플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500168
200905407,말펜-에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500174
200904880,멜린씨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6BOx
200905151,액티리버모닝연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500091
200905198,넥스핀정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777809115000196
200905217,영빅스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500186
200905220,자로펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500192
200905401,넥쿨연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400004
200904697,리버텍트골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151499405691800068
200905188,메가조인정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400013
200905215,비오코딜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400017
200904979,비버스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400023
200905068,시노카에프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400039
200904774,세티린정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152008545029500085
200905962,프릴리지정30밀리그램(다폭세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxqCr
201001640,영토넬정150mg(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700138
201001637,리스넬정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900006
201001656,발라실정500밀리그램(발라시클로비르염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700147
201001684,라모스탈정50밀리그램(라모트리진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700109
201001699,큐로켈정25밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000038
201001682,레보텐션정5밀리그램(에스암로디핀베실산염2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333320801200012
201001683,텔미스정40mg(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700162
201001685,텔미스정80mg(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031773772000066
201001737,티자리드정1밀리그람(티자니딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600110
201001733,몬테레어츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032854573100084
201001723,큐로스트츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700168
201001728,멀택정(드로네다론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700171
201001707,유니발탄정80밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150825485838600067
201001745,로디엔정5밀리그램(에스암로디핀니코틴산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132400048
201001744,딜라트렌에스알캡슐64밀리그램(카르베딜롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298763309300111
201001732,본넬정150밀리그램(리세드론산나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700189
201001730,리도넬정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599020614900141
201001731,알토리톤정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsrC
201001725,리세드린정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700001
201002064,바로페질오디정5밀리그램(도네페질염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700010
201001805,레그파라정25밀리그램(시나칼세트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600002
201001891,메자반트엑스엘장용정1200밀리그램(메살라진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oj34d6imVc
201001950,신노바핀정10밀리그램(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800065
201001784,비트리모정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700066
201001804,프리비정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700075
201002060,레볼레이드정25밀리그램(엘트롬보팍올라민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA65Z
201002061,레볼레이드정50밀리그램(엘트롬보팍올라민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA669
201002100,코큐비타엠정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYWx
201002105,아토믹스지플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000012
201002150,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700130
201002151,다이아벡스엑스알서방정1000밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700133
201002135,콘드로맥스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700136
201002190,폴원연질캡슐(폴산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700148
201002215,멀티비타에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700151
201002238,도네질오디정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02Pgs
201002277,리치본먼쓰정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700157
201002280,명문암로디핀정5mg(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599025952100010
201002378,조이원정(위령선·괄루근·하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665483160200022
201002423,조인클정200mg(위령선|괄루근|하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700174
201002394,베아프렉사정5밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700177
201002395,뉴로자핀정10밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700180
201002396,뉴로자핀정2.5밀리그램(올란자핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700183
201002446,조이나스정(위령선·괄루근·하고초30%에탄올엑스(40:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700186
201002449,제뉴원텔미사르탄정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcCGRN7dAy
201002450,제뉴원텔미사르탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcCGRN7dBE
201002402,중외도네페질속붕정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031070707400031
201002503,올리엣캡슐120밀리그램(오르리스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6EgW
201002643,비코맥스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000018
201002644,알파멕스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645880000039
201002745,클란자CR정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100022
201002803,조인트파워400정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100025
201003010,레보라진정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs7bJ
201003049,큐로켈정200밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700115
201003043,토코엔지연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100052
201003060,넥사졸캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700097
201003094,유유텔미사르탄정80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100058
201003095,유유텔미사르탄정40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100063
201003096,미카탄정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4BzF
201003097,미카탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4B_0
201003062,에소메드캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100074
201003055,파로킨정1mg(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100077
201003061,에스졸캡슐40밀리그램(에스오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100080
201003163,오스테론정150밀리그램(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100083
201003164,자니칼정(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100086
